DATE,OPEN,HIGH,LOW,CLOSE,52W H,52W L,SYMBOL
2021-10-29,2192.55,2277.55,2152.2,2204.15,2450.0,1298.95,BANARISUG
2021-10-28,2285.0,2285.0,2211.0,2236.5,2450.0,1298.95,BANARISUG
2021-10-27,2298.0,2298.0,2215.3,2246.65,2450.0,1298.95,BANARISUG
2021-10-26,2151.75,2272.9,2151.0,2234.9,2450.0,1298.95,BANARISUG
2021-10-25,2169.0,2205.0,2111.3,2184.5,2450.0,1298.95,BANARISUG
2021-10-22,2281.5,2313.9,2180.0,2204.8,2450.0,1298.95,BANARISUG
2021-10-21,2246.75,2334.8,2235.0,2262.95,2450.0,1298.95,BANARISUG
2021-10-20,2305.0,2340.0,2233.3,2246.75,2450.0,1298.95,BANARISUG
2021-10-19,2417.0,2425.4,2251.15,2306.7,2450.0,1298.95,BANARISUG
2021-10-18,2330.05,2450.0,2330.05,2417.0,2450.0,1298.95,BANARISUG
2021-10-14,2387.5,2408.85,2360.3,2381.85,2449.0,1298.95,BANARISUG
2021-10-13,2411.0,2449.0,2345.0,2385.8,2449.0,1298.95,BANARISUG
2021-10-12,2276.15,2425.0,2262.05,2398.6,2425.0,1298.95,BANARISUG
2021-10-11,2298.55,2301.65,2252.0,2275.45,2410.0,1298.95,BANARISUG
2021-10-08,2335.0,2353.0,2280.0,2286.05,2410.0,1298.95,BANARISUG
2021-10-07,2257.1,2343.8,2244.65,2310.45,2410.0,1298.95,BANARISUG
2021-10-06,2388.0,2410.0,2265.3,2282.2,2410.0,1298.95,BANARISUG
2021-10-05,2340.0,2407.0,2266.6,2345.2,2407.0,1298.95,BANARISUG
2021-10-04,2264.0,2375.0,2226.05,2307.8,2375.0,1298.95,BANARISUG
2021-10-01,2156.4,2255.0,2156.4,2247.3,2285.0,1298.95,BANARISUG
2021-09-30,2138.0,2219.8,2123.05,2196.8,2285.0,1298.95,BANARISUG
2021-09-29,2145.0,2180.0,2093.95,2118.05,2285.0,1298.95,BANARISUG
2021-09-28,2223.95,2223.95,2150.0,2164.0,2285.0,1298.95,BANARISUG
2021-09-27,2234.0,2269.95,2160.0,2196.9,2285.0,1298.95,BANARISUG
2021-09-24,2199.95,2215.0,2145.0,2161.65,2285.0,1259.0,BANARISUG
2021-09-23,2285.0,2285.0,2155.3,2169.65,2285.0,1259.0,BANARISUG
2021-09-22,2200.5,2246.3,2157.0,2231.6,2280.0,1259.0,BANARISUG
2021-09-21,2075.0,2223.8,2075.0,2200.5,2280.0,1259.0,BANARISUG
2021-09-20,2219.95,2250.0,2035.5,2115.75,2280.0,1259.0,BANARISUG
2021-09-17,2060.0,2280.0,2030.0,2194.2,2280.0,1259.0,BANARISUG
2021-09-16,1825.5,2008.35,1816.45,1939.2,2175.0,1259.0,BANARISUG
2021-09-15,1815.0,1828.0,1797.25,1815.9,2175.0,1259.0,BANARISUG
2021-09-14,1769.65,1820.0,1755.1,1797.45,2175.0,1259.0,BANARISUG
2021-09-13,1794.0,1800.0,1773.8,1794.4,2175.0,1259.0,BANARISUG
2021-09-09,1760.05,1790.0,1740.0,1779.75,2175.0,1259.0,BANARISUG
2021-09-08,1760.0,1781.1,1752.15,1760.05,2175.0,1259.0,BANARISUG
2021-09-07,1795.0,1795.0,1756.0,1759.05,2175.0,1259.0,BANARISUG
2021-09-06,1809.95,1809.95,1755.0,1771.8,2175.0,1259.0,BANARISUG
2021-09-03,1792.0,1812.0,1775.0,1791.95,2175.0,1259.0,BANARISUG
2021-09-02,1772.65,1823.85,1750.0,1791.45,2175.0,1259.0,BANARISUG
2021-09-01,1809.95,1812.0,1760.0,1773.5,2175.0,1259.0,BANARISUG
2021-08-31,1800.0,1831.5,1780.05,1792.45,2175.0,1259.0,BANARISUG
2021-08-30,1848.0,1848.0,1781.0,1789.1,2175.0,1259.0,BANARISUG
2021-08-27,1815.15,1841.0,1800.0,1813.85,2175.0,1259.0,BANARISUG
2021-08-26,1800.05,1864.0,1785.55,1815.15,2175.0,1259.0,BANARISUG
2021-08-25,1761.85,1825.0,1761.25,1793.55,2175.0,1259.0,BANARISUG
2021-08-24,1710.0,1820.05,1710.0,1789.85,2175.0,1259.0,BANARISUG
2021-08-23,1820.0,1820.0,1701.0,1718.65,2175.0,1259.0,BANARISUG
2021-08-20,1838.1,1850.0,1780.0,1790.7,2175.0,1259.0,BANARISUG
2021-08-18,1840.0,1862.75,1819.0,1842.7,2175.0,1259.0,BANARISUG
2021-08-17,1937.0,1988.95,1828.0,1842.45,2175.0,1259.0,BANARISUG
2021-08-16,1828.05,1999.95,1777.0,1917.5,2175.0,1259.0,BANARISUG
2021-08-13,1824.55,1864.75,1820.0,1823.45,2175.0,1259.0,BANARISUG
2021-08-12,1829.95,1830.0,1785.0,1822.1,2175.0,1259.0,BANARISUG
2021-08-11,1849.95,1854.0,1780.0,1789.4,2175.0,1259.0,BANARISUG
2021-08-10,1910.05,1926.35,1730.45,1782.75,2175.0,1259.0,BANARISUG
2021-08-09,1986.05,2049.0,1878.65,1900.6,2175.0,1259.0,BANARISUG
2021-08-06,1918.9,1999.0,1909.05,1984.85,2175.0,1259.0,BANARISUG
2021-08-05,1911.55,1919.0,1870.1,1903.55,2175.0,1259.0,BANARISUG
2021-08-04,1911.0,1940.65,1873.5,1917.85,2175.0,1259.0,BANARISUG
2021-08-03,1845.0,1939.9,1820.85,1911.6,2175.0,1259.0,BANARISUG
2021-08-02,1813.95,1841.4,1813.9,1828.6,2175.0,1259.0,BANARISUG
2021-07-30,1839.0,1848.75,1766.0,1803.3,2175.0,1250.0,BANARISUG
2021-07-29,1814.3,1853.1,1795.45,1827.75,2175.0,1250.0,BANARISUG
2021-07-28,1859.15,1860.0,1800.2,1808.0,2175.0,1250.0,BANARISUG
2021-07-27,1826.7,1877.5,1729.6,1850.0,2175.0,1250.0,BANARISUG
2021-07-26,1825.0,1866.0,1792.45,1826.7,2175.0,1250.0,BANARISUG
2021-07-23,1799.4,1840.0,1751.0,1804.35,2175.0,1042.1,BANARISUG
2021-07-22,1755.55,1810.0,1750.0,1786.6,2175.0,1042.1,BANARISUG
2021-07-20,1797.95,1798.0,1740.1,1765.85,2175.0,1042.1,BANARISUG
2021-07-19,1799.95,1850.0,1785.0,1786.45,2175.0,1042.1,BANARISUG
2021-07-16,1814.9,1814.95,1787.55,1799.95,2175.0,1001.0,BANARISUG
2021-07-15,1819.95,1824.0,1791.0,1802.9,2175.0,1001.0,BANARISUG
2021-07-14,1834.95,1834.95,1789.95,1806.15,2175.0,1001.0,BANARISUG
2021-07-13,1800.3,1851.0,1764.05,1815.65,2175.0,1001.0,BANARISUG
2021-07-12,1812.95,1864.15,1778.05,1811.15,2175.0,1001.0,BANARISUG
2021-07-09,1788.3,1807.75,1754.0,1779.95,2175.0,1001.0,BANARISUG
2021-07-08,1762.45,1830.75,1739.0,1765.1,2175.0,1001.0,BANARISUG
2021-07-07,1800.0,1810.9,1746.0,1761.7,2175.0,1001.0,BANARISUG
2021-07-06,1830.05,1879.0,1801.65,1810.2,2175.0,1001.0,BANARISUG
2021-07-05,1845.1,1883.0,1815.0,1841.45,2175.0,1001.0,BANARISUG
2021-07-02,1859.95,1861.05,1809.4,1839.35,2175.0,1001.0,BANARISUG
2021-07-01,1875.9,1886.45,1820.0,1827.5,2175.0,1001.0,BANARISUG
2021-06-30,1945.0,1945.0,1850.0,1866.45,2175.0,1001.0,BANARISUG
2021-06-29,1950.0,1978.8,1860.0,1895.25,2175.0,1001.0,BANARISUG
2021-06-28,1830.0,2024.0,1820.0,1933.55,2175.0,1001.0,BANARISUG
2021-06-25,1817.95,1875.0,1774.75,1819.7,2175.0,960.0,BANARISUG
2021-06-24,1742.0,1825.0,1712.0,1799.75,2175.0,960.0,BANARISUG
2021-06-23,1794.0,1794.0,1721.0,1728.3,2175.0,960.0,BANARISUG
